Open,Close,High,Low,Volume,Date
1387.85,1414.85,1415.6,1385.85,,12/03/10
1388.43,1385.05,1398.45,1382.95,,12/02/10
1383.4,1387,1397.1,1382.5,,12/01/10
1368.2,1386.3,1389.95,1363.05,,11/30/10
1357.05,1367.3,1369.35,1353.7,,11/29/10
1373.6,1363.73,1374.55,1351.35,,11/26/10
1373.4,1374.8,1375.15,1368.3,,11/25/10
1372.75,1372.8,1381.65,1369.8,,11/24/10
1364.45,1376.6,1381.5,1356.7,,11/23/10
1357.55,1366.25,1367.65,1349.3,,11/22/10
1359.95,1353.95,1362.15,1342.3,,11/19/10
1341.85,1353.75,1359,1341.85,,11/18/10
1336,1335.6,1344.5,1331.13,,11/17/10
1356.95,1340.3,1364.65,1329.85,,11/16/10
1375.58,1359.95,1376.65,1356.6,,11/15/10
1404.8,1368.23,1406.9,1361,,11/12/10
1401.3,1408.8,1417.6,1398.6,,11/11/10
1397.65,1404.3,1410.2,1384.45,,11/10/10
1405.35,1392.75,1424.3,1382.98,,11/09/10
1396.5,1409.75,1411.75,1387.78,,11/08/10
1387.9,1394.05,1398.2,1374.55,,11/05/10
1348.8,1391.7,1394.58,1347.95,,11/04/10
1356.65,1348,1363.95,1326.55,,11/03/10
1354.35,1356.85,1359.65,1350.6,,11/02/10
1362.2,1353.1,1365.6,1349.2,,11/01/10
1342.8,1359.65,1359.7,1335.65,,10/29/10
1326.15,1344.35,1345.05,1323.2,,10/28/10
1343.35,1326.7,1343.6,1319.7,,10/27/10
1338.95,1340.15,1343.6,1328.5,,10/26/10
1332.6,1339.95,1348.9,1331.95,,10/25/10
1324.6,1328.2,1328.55,1315.55,,10/22/10
1348.05,1326.55,1349.15,1318.25,,10/21/10
1330.85,1345.1,1347.05,1330.8,,10/20/10
1370.3,1333.55,1371.15,1329.02,,10/19/10
1368.05,1369.9,1375,1353.75,,10/18/10
1380.8,1369.15,1384.25,1363.6,,10/15/10
1372.6,1380.95,1386.95,1371.15,,10/14/10
1352.5,1372.1,1373.9,1350.85,,10/13/10
1353.6,1350.65,1353.8,1340.85,,10/12/10
1353.85,1353.95,1355.35,1340.75,,10/11/10
1334.55,1346.9,1349.75,1325.3,,10/08/10
1347.55,1333.7,1364.55,1326.55,,10/07/10
1340.4,1349.35,1349.85,1339.05,,10/06/10
1313.15,1340.25,1341.7,1313.1,,10/05/10
1320.15,1315,1320.15,1312.85,,10/04/10
1308.25,1318.8,1320.4,1307.2,,10/01/10
1308.4,1308.9,1315.8,1296.6,,09/30/10
1310.05,1309.4,1313.45,1305.85,,09/29/10
1294.3,1308.65,1309.9,1285,,09/28/10
1297.2,1295,1300.08,1294.35,,09/27/10
1294.45,1296.95,1299.75,1292.05,,09/24/10
1291.05,1292.55,1295.85,1287.18,,09/23/10
1287.5,1291.35,1295.85,1287.15,,09/22/10
1279.1,1288,1290.8,1271.8,,09/21/10
1277.05,1278.65,1283.6,1274.5,,09/20/10
1274.4,1274.9,1282.65,1272.25,,09/17/10
1267.55,1274.75,1277.7,1265.05,,09/16/10
1269.45,1267.4,1271.9,1264.15,,09/15/10
1247.6,1268.85,1274.75,1247.6,,09/14/10
1244.95,1245.45,1249.05,1241.75,,09/13/10
1245.45,1247,1250.55,1237.4,,09/10/10
1256.05,1244.7,1258.98,1242.91,,09/09/10
1255.85,1255.3,1262.05,1254.2,,09/08/10
1250.95,1255.8,1259.23,1244.95,,09/07/10
1248,1250.1,1251,1247.15,,09/06/10
1250.05,1246.75,1253.85,1238.55,,09/03/10
1243.65,1250.85,1253.05,1243.55,,09/02/10
1247.85,1244.05,1254.7,1242.95,,09/01/10
1238,1247.65,1249.9,1232.2,,08/31/10
1237.5,1237.35,1238.55,1233.9,,08/30/10
1237.9,1238.2,1242.05,1233.45,,08/27/10
1239.45,1235.05,1244.2,1233.9,,08/26/10
1230.75,1239.65,1241.38,1229.2,,08/25/10
1225.25,1231.25,1235.3,1211.1,,08/24/10
1228.1,1225.45,1231.63,1222.15,,08/23/10
1231.95,1227.95,1233,1222.6,,08/20/10
1231,1232,1237.43,1228.2,,08/19/10
1224.6,1231,1232.5,1218.25,,08/18/10
1224.7,1224.4,1228.43,1222.7,,08/17/10
1214.6,1224.7,1227.25,1214.6,,08/16/10
1214.05,1215.55,1217.6,1211.7,,08/13/10
1201.1,1214.35,1215.35,1198.15,,08/12/10
1203.3,1200.5,1207.7,1193.1,,08/11/10
1201.55,1203.6,1207.15,1191,,08/10/10
1205.85,1201.6,1209.6,1199.3,,08/09/10
1194.85,1205.3,1210.85,1192.65,,08/06/10
1195.75,1195.1,1199.6,1190.05,,08/05/10
1189.65,1195.6,1202.85,1188.9,,08/04/10
1181.75,1189.6,1190.75,1180.11,,08/03/10
1181.65,1181.55,1190.25,1174.95,,08/02/10
1166.4,1181.15,1183.55,1165.9,,07/30/10
1164.4,1166.65,1169.3,1159.8,,07/29/10
1161.65,1164.15,1166.25,1157.4,,07/28/10
1184.45,1161.9,1187.05,1158.25,,07/27/10
1190.1,1184.5,1194.7,1179.85,,07/26/10
1196.4,1189.45,1203.85,1183.81,,07/23/10
1184.25,1196.3,1200.1,1181.35,,07/22/10
1191.95,1184.35,1197.95,1183.65,,07/21/10
1184.6,1191.2,1193.7,1175.95,,07/20/10
1193.25,1184.2,1195,1177.95,,07/19/10
1208.85,1193.15,1210.9,1186.7,,07/16/10
1209.05,1208.95,1217.3,1204.8,,07/15/10
1212,1208.95,1217.85,1202.8,,07/14/10
1198.65,1211.4,1218,1197.4,,07/13/10
1212.1,1197.25,1212.55,1196.3,,07/12/10
1197.9,1212.2,1213.5,1194.6,,07/09/10
1203.4,1197.8,1207.75,1188.45,,07/08/10
1194.05,1203.5,1204.1,1185.5,,07/07/10
1207.55,1194,1213.4,1189.95,,07/06/10
1211.7,1207.05,1214.53,1206,,07/05/10
1202.45,1211.6,1213.35,1200.9,,07/02/10
1242.7,1202.7,1243.9,1196.8,,07/01/10
1241.7,1242.75,1247.1,1236.05,,06/30/10
1239.75,1241.75,1245.1,1227.6,,06/29/10
1255.35,1240.15,1262.85,1235.82,,06/28/10
1242.6,1255.5,1258.05,1242,,06/25/10
1237.25,1243.7,1248.2,1228.15,,06/24/10
1240.65,1237.8,1246.45,1224.7,,06/23/10
1236.7,1240.55,1242.6,1232.55,,06/22/10
1260.4,1235.6,1265.3,1231.05,,06/21/10
1245.3,1257.35,1262.3,1241.95,,06/18/10
1230.75,1245.45,1250.85,1230.75,,06/17/10
1233.45,1230.4,1237.75,1227.45,,06/16/10
1221.25,1234.05,1236.75,1220.06,,06/15/10
1231.7,1220.35,1234.15,1216.95,,06/14/10
1218.5,1227.4,1230.6,1216.95,,06/11/10
1225.8,1218.75,1227.1,1215.8,,06/10/10
1237.3,1231.45,1240.85,1222.85,,06/09/10
1240.48,1236.9,1251.6,1233.8,,06/08/10
1217.45,1240.55,1244.65,1210.85,,06/07/10
1207.55,1220,1220.1,1197.13,,06/04/10
1223.85,1206.9,1224.55,1201.75,,06/03/10
1225,1223.85,1227.05,1214.75,,06/02/10
1215.95,1226.7,1228.65,1214.9,,06/01/10
1213.7,1216.85,1217.95,1210.15,,05/31/10
1212.2,1214.81,1215.55,1202.55,,05/28/10
1211.85,1212.25,1218.35,1206.12,,05/27/10
1203.55,1211.75,1216.6,1201.3,,05/26/10
1191.5,1202.85,1204.4,1185.55,,05/25/10
1180.9,1191.75,1196.9,1180.15,,05/24/10
1182.8,1177.15,1187.75,1166,,05/21/10
1194.05,1182.35,1198,1175.35,,05/20/10
1193.5,1194.4,1194.5,1193.2,,05/19/10
1225.43,1224.05,1229.25,1207.25,,05/18/10
1224.08,1224.63,1224.88,1224.08,,05/17/10
1234.65,1231.6,1249.35,1218.45,,05/14/10
1232.75,1234.6,1235.55,1232,,05/13/10
1231.4,1239.05,1248.55,1226.95,,05/12/10
1203.1,1231,1234.15,1201.3,,05/11/10
1201.05,1202.95,1205.35,1184.8,,05/10/10
1195.35,1208.1,1213.05,1193.53,,05/07/10
1176.6,1203.25,1210.95,1173,,05/06/10
1172.05,1176.95,1178,1158,,05/05/10
1183.55,1172.55,1192.15,1167.4,,05/04/10
1178.9,1183.8,1187.8,1176.85,,05/03/10
1179.4,1179.25,1179.6,1178.9,,04/30/10
1168.35,1169.5,1170.05,1168.35,,04/29/10
1167.15,1165.2,1168.15,1163.63,,04/28/10
1153.95,1166.55,1172.93,1146.65,,04/27/10
1155.35,1153.4,1160.13,1151.3,,04/26/10
1139.05,1157.4,1158,1135.35,,04/23/10
1146.15,1140.6,1149.4,1132.25,,04/22/10
1140.5,1146.05,1150.3,1138.1,,04/21/10
1136.7,1140.45,1145.8,1133.8,,04/20/10
1136.5,1136.4,1136.6,1133.95,,04/19/10
1159.6,1137.45,1160.45,1130.2,,04/16/10
1156.1,1160.25,1161.7,1150.25,,04/15/10
1152.65,1156.15,1162,1150.5,,04/14/10
1156.45,1152,1157.3,1145.25,,04/13/10
1160.9,1156.15,1169.35,1153.53,,04/12/10
1150.15,1160.9,1164.75,1149.7,,04/09/10
1148.25,1150.4,1153.8,1143.8,,04/08/10
1134.85,1149.05,1153.35,1132.7,,04/07/10
1131.05,1135.5,1138.8,1122.9,,04/06/10
1124.45,1132.5,1133.6,1122.5,,04/05/10
1126.4,1122.5,1126.4,1122.1,,04/02/10
1113.9,1126.5,1128.15,1111.75,,04/01/10
1103.65,1113.55,1118.3,1102.85,,03/31/10
1110.65,1103.45,1113.55,1101.95,,03/30/10
1109.15,1110.35,1114.75,1103.75,,03/29/10
1090.6,1106.6,1109.95,1089.45,,03/26/10
1087.2,1091.85,1095.85,1086.85,,03/25/10
1103.25,1087.1,1105.3,1085.3,,03/24/10
1106.3,1103,1108.1,1094.65,,03/23/10
1105.15,1105.7,1108.75,1092.9,,03/22/10
1125.2,1107.55,1126.9,1101.65,,03/19/10
1122.4,1125.85,1129.45,1118.3,,03/18/10
1127.05,1122.5,1133.2,1118.5,,03/17/10
1109.65,1126.9,1128.85,1108.5,,03/16/10
1103.95,1110.2,1110.75,1101.6,,03/15/10
1111.1,1101.5,1119.45,1010.3,,03/12/10
1109.8,1111.25,1111.8,1100.8,,03/11/10
1109.7,1109.45,1110.55,1105.25,,03/10/10
1121.2,1122.25,1124.45,1109,,03/09/10
1135.55,1123.2,1137.8,1118.85,,03/08/10
1131.3,1134.8,1140.7,1127.7,,03/05/10
1135.2,1131.75,1141.6,1126,,03/04/10
1135.25,1139.2,1145,1132.4,,03/03/10
1116.5,1136.15,1137.75,1115.1,,03/02/10
1118.35,1117.55,1123.6,1112.05,,03/01/10
1105.7,1117.7,1119,1105.1,,02/26/10
1098.6,1105.55,1109.15,1088.7,,02/25/10
1104.85,1100.35,1108.35,1090.05,,02/24/10
1114.65,1105.25,1121.2,1099.55,,02/23/10
1127.55,1115.75,1131.05,1110.15,,02/22/10
1102.1,1118.5,1126.95,1101.25,,02/19/10
1104.95,1100.5,1124.2,1098.2,,02/18/10
1117.9,1104.95,1127.25,1104.95,,02/17/10
1100.65,1118.4,1121.15,1100.35,,02/16/10
1096.95,1098.75,1102.55,1091.9,,02/15/10
1091.8,1093.4,1093.45,1078.05,,02/12/10
1072.85,1092.25,1098.15,1072.7,,02/11/10
1077.1,1074.05,1082.5,1063.5,,02/10/10
1064,1077.55,1083.35,1063.2,,02/09/10
1067.05,1063.95,1073.9,1061.9,,02/08/10
1068.6,1066.55,1069.05,1044.6,,02/05/10
1107,1066.8,1111.1,1059.75,,02/04/10
1116.3,1107.6,1125.05,1106.15,,02/03/10
1103.5,1116.25,1118.3,1099.15,,02/02/10
1084.3,1104.55,1107.9,1076.85,,02/01/10
1083.85,1081.2,1090.35,1074.85,,01/29/10
1090.9,1085.8,1096.35,1074.3,,01/28/10
1097.7,1089.8,1102.6,1010.3,,01/27/10
1101.55,1098.25,1103.55,1085.85,,01/26/10
1100.15,1101.9,1101.9,1100.1,,01/25/10
1096.3,1092.65,1098.55,1082.35,,01/22/10
1115.25,1095.1,1117.75,1088.7,,01/21/10
1139.1,1115.05,1141.6,1107.35,,01/20/10
1137.25,1138.75,1140.7,1129,,01/19/10
1132.7,1137.15,1137.45,1129.5,,01/18/10
1144.55,1130.9,1145.75,1126.9,,01/15/10
1141.5,1145.45,1146.3,1131.15,,01/14/10
1132.35,1138.9,1139.95,1119.1,,01/13/10
1148.8,1130.65,1158.35,1125.35,,01/12/10
1154.85,1149.45,1161.9,1148.6,,01/11/10
1125.4,1138.3,1139.4,1119.85,,01/08/10
1136.45,1127.7,1139.15,1127.25,,01/07/10
1119.15,1135.95,1140.55,1117.45,,01/06/10
1121.8,1119.45,1128.1,1115.4,,01/05/10
1095.1,1121.9,1123.8,1094.35,,01/04/10
1093.8,1097.35,1106.9,1093.7,,12/31/09
1092.75,1093.8,1096.45,1086.2,,12/30/09
1105.1,1093.15,1108.4,1091.4,,12/29/09
1107.35,1105.75,1113.85,1101.75,,12/28/09
1092.15,1105.45,1106.15,1091.4,,12/24/09
1085.55,1090.8,1096.05,1079.5,,12/23/09
1097.15,1086.55,1097.45,1074.75,,12/22/09
1115.05,1096.65,1118.4,1090.25,,12/21/09
1102.4,1112.55,1117,1096.85,,12/18/09
1140.65,1103.35,1141.85,1095.1,,12/17/09
1122.45,1138.8,1141.2,1121.85,,12/16/09
1127,1122.3,1129.2,1111.6,,12/15/09
1116.4,1128.1,1128.2,1115.4,,12/14/09
1135.35,1114.85,1142.3,1109.65,,12/11/09
1133.25,1135.65,1136.75,1121.15,,12/10/09
1131.5,1132.65,1146.8,1116.9,,12/09/09
1159.55,1131.55,1168.9,1124.65,,12/08/09
1145.45,1158,1164.95,1136.2,,12/07/09
1162.25,1161.55,1162.45,1160.7,,12/04/09
1223.35,1205.05,1226.5,1204,,12/03/09
1199.7,1219.5,1221.3,1199.7,,12/02/09
1196.8,1197.4,1197.75,1196.8,,12/01/09
1173.35,1180.85,1181.85,1164,,11/30/09
1186.2,1177.7,1191.7,1137.75,,11/27/09
1193.15,1188.25,1195.4,1180.55,,11/26/09
1168.9,1188.8,1192.9,1167.05,,11/25/09
1161.05,1167.9,1171.5,1158,,11/24/09
1161.1,1160.3,1173.9,1159.55,,11/23/09
1143.05,1151.2,1151.45,1132.95,,11/20/09
1142.05,1142.65,1146.15,1130.1,,11/19/09
1141.4,1142.25,1153.15,1136.25,,11/18/09
1140.3,1141.2,1144.25,1127.95,,11/17/09
1124.05,1138.2,1143.65,1123.3,,11/16/09
1102.85,1118.9,1119.45,1101.2,,11/13/09
1117.95,1102.75,1123.25,1102.7,,11/12/09
1107.35,1116.7,1118.75,1010.3,,11/11/09
1105.5,1106.9,1109.4,1010.3,,11/10/09
1096.3,1105.45,1111.25,1010.3,,11/09/09
1088.9,1097,1101.25,1086.9,,11/06/09
1090.95,1089.3,1094.35,1084.1,,11/05/09
1080.35,1091.05,1097.65,1080.2,,11/04/09
1064,1081.2,1087.85,1055.45,,11/03/09
1045.35,1063.4,1063.55,1043.3,,11/02/09
1045,1044.9,1049.05,1035.25,,10/30/09
1029.35,1044.6,1047.9,1028.85,,10/29/09
1040.7,1028.85,1042,1026.75,,10/28/09
1038.9,1040.25,1043.8,1032.65,,10/27/09
1053.45,1038.35,1059.95,1037,,10/26/09
1060.9,1054.95,1067.7,1050.45,,10/23/09
1059.85,1061.9,1062.05,1051.8,,10/22/09
1054.85,1059.1,1064.95,1047.9,,10/21/09
1063.9,1054.8,1068.1,1052.2,,10/20/09
1052.75,1063.65,1065.9,1048.1,,10/19/09
1051.15,1053.25,1057.1,1043.5,,10/16/09
1063.45,1050.1,1065.9,1046.6,,10/15/09
1064.1,1063.6,1070.8,1056.1,,10/14/09
1055.8,1064.65,1068.65,1010.3,,10/13/09
1052.05,1055.9,1059.15,1047.3,,10/12/09
1051.55,1049.25,1052.3,1044,,10/09/09
1046.6,1051.75,1061.5,1043.15,,10/08/09
1041,1046.05,1048.6,1036.7,,10/07/09
1016.7,1040.3,1043.85,1015.75,,10/06/09
1003.95,1017.65,1017.85,1001.35,,10/05/09
999.95,1002.35,1007.6,987.05,,10/02/09
1009.3,1002,1009.8,997.85,,10/01/09
993.3,1009.55,1009.9,991.85,,09/30/09
989.95,993.6,996,985.3,,09/29/09
992.4,992,996.9,986.15,,09/28/09
994.35,991.75,999.25,985.4,,09/25/09
1008.25,994.05,1018.6,990.95,,09/24/09
1016.6,1008.55,1018.8,1006.2,,09/23/09
1004.3,1014.95,1019.9,1003.75,,09/22/09
1003.85,1003.75,1007,996.25,,09/21/09
1014.5,1007.15,1017.95,1006.3,,09/18/09
1016.65,1014.1,1024.25,1010.45,,09/17/09
1007.65,1017.5,1020.9,1006.35,,09/16/09
999.4,1007.4,1009.85,992.55,,09/15/09
1007.8,998.95,1009.1,993.55,,09/14/09
995.7,1005.85,1011.95,994.8,,09/11/09
992.6,996.4,998.3,983,,09/10/09
1002.05,992.85,1003.35,987.45,,09/09/09
995.85,1001.7,1007.85,992.95,,09/08/09
994.65,996.1,996.75,991.25,,09/07/09
993.9,994.4,996.7,985.6,,09/04/09
978.05,994.3,997.35,974.6,,09/03/09
955.05,977.9,980.6,951.85,,09/02/09
952.85,955.7,957.4,946.55,,09/01/09
957.65,952.9,960.75,944.55,,08/31/09
949.15,955.95,960.5,948.85,,08/28/09
945.95,949.7,950.9,941.85,,08/27/09
945,945.65,950.25,940.25,,08/26/09
943,945.65,954.6,942.8,,08/25/09
953.95,942.85,957,934.8,,08/24/09
940.8,954.15,958.05,938.05,,08/21/09
944.25,940.9,945.9,937.5,,08/20/09
938.95,944.1,945,932.3,,08/19/09
935.7,938.6,940.1,934.45,,08/18/09
947.6,935.95,948.35,930.4,,08/17/09
956.35,947.35,959.35,942.5,,08/14/09
948.9,956.15,960.95,948.65,,08/13/09
950.15,948.8,950.3,944.75,,08/12/09
946.1,946.55,949.85,942.4,,08/11/09
954.45,945.8,956.95,942.45,,08/10/09
963.2,954.9,965.2,953.6,,08/07/09
964,963.1,971.65,956.35,,08/06/09
966.75,963.75,968.15,958.95,,08/05/09
956.35,966.6,970.45,951.25,,08/04/09
953.85,956.55,962.45,952.3,,08/03/09
934.35,954.75,956.65,932.6,,07/31/09
930,934.5,937.2,928.8,,07/30/09
939.15,929.85,941.1,925.85,,07/29/09
952.95,938.9,956.8,934.5,,07/28/09
950.2,953.05,958.95,948,,07/27/09
949.1,951.35,954.3,947.35,,07/24/09
951.15,948.75,957.5,946.95,,07/23/09
948.55,950.85,954.8,944.95,,07/22/09
950.9,948.85,953.8,944.6,,07/21/09
939.15,950.75,960.25,938.6,,07/20/09
936.75,937.7,940.1,932.1,,07/17/09
939.85,935.9,940.35,932.85,,07/16/09
926.65,939.7,942.35,924.8,,07/15/09
920.55,926.8,927.65,918.1,,07/14/09
914.35,920.9,923.4,907.95,,07/13/09
914.3,913.15,915.5,907.2,,07/10/09
909.45,912.8,918.65,906.6,,07/09/09
923.55,909.05,925.8,905.1,,07/08/09
925.45,923.8,931.95,921.45,,07/07/09
930.05,925.25,931.55,920.75,,07/06/09
928.9,932.5,934.3,928.25,,07/03/09
930.45,930.25,931.05,927.9,,07/02/09
928.15,941.15,946.65,927.7,,07/01/09
938.45,927.75,945.15,923.85,,06/30/09
937.2,938.6,942.9,934.5,,06/29/09
939.65,939.05,948.6,936.55,,06/26/09
931.7,939.55,940.1,930.2,,06/25/09
925.95,931.65,941.3,922.6,,06/24/09
922.6,926.1,927.15,913.3,,06/23/09
933.85,922.85,935.2,918.6,,06/22/09
932.9,934.3,939.2,932.4,,06/19/09
941.8,931.8,942.25,930.15,,06/18/09
933.5,941.8,943.5,928.15,,06/17/09
929.7,934.05,939.65,929,,06/16/09
936.55,928.9,939.2,926.15,,06/15/09
955.35,938.9,958.35,937,,06/12/09
954.6,955.25,961.95,943.5,,06/11/09
956.2,955.7,965.65,947.25,,06/10/09
955.35,955.7,962,947.5,,06/09/09
956.45,953.4,959.85,943.75,,06/08/09
982.25,956.3,983.15,953,,06/05/09
964.75,982.45,983,961,,06/04/09
982.1,964.65,990.2,960.75,,06/03/09
975.85,982.1,986.75,969.6,,06/02/09
977.05,974.45,988.9,972.85,,06/01/09
960.7,980,980.35,959.1,,05/29/09
946.65,961,965.35,944.65,,05/28/09
953,946.05,959.55,944.55,,05/27/09
956.15,952.7,957.65,941.4,,05/26/09
957.65,956.05,960.05,952.9,,05/25/09
958.65,957.35,959.1,956.25,,05/22/09
937.9,953.95,956.55,936.05,,05/21/09
926,937.9,940.75,925.45,,05/20/09
918.7,926.2,929.75,918.25,,05/19/09
932.3,918.3,933.9,915.65,,05/18/09
926.3,931.7,934.15,924.1,,05/15/09
927.1,926.3,929.05,920.65,,05/14/09
925.2,927.05,930.9,917.75,,05/13/09
913.2,925.1,925.65,912.25,,05/12/09
915.15,912.8,917.95,908.9,,05/11/09
911.05,917.05,919.85,905.65,,05/08/09
911.15,910.5,925.65,909.6,,05/07/09
896.7,911.15,912.75,896.05,,05/06/09
903.95,896.8,915.95,895.5,,05/05/09
890.1,903.9,907.2,888.3,,05/04/09
886.95,887.3,889.65,880.35,,05/01/09
895.35,886.6,900.1,881.1,,04/30/09
891.1,896.05,903.2,887.9,,04/29/09
897.7,891.65,898.65,885,,04/28/09
916.35,905.8,918.65,905.25,,04/27/09
904.75,913.1,914,904.4,,04/24/09
891.45,904.8,909,889.95,,04/23/09
883.55,891.3,893.65,882.2,,04/22/09
884.1,883.55,895.25,879.3,,04/21/09
869.7,884,888.7,865,,04/20/09
876.5,868.9,876.9,865.15,,04/17/09
890.45,876.3,893.95,872.3,,04/16/09
890.35,890.75,899.3,887.05,,04/15/09
895.75,890.2,898.55,886.45,,04/14/09
884.6,896.5,900.05,882.65,,04/13/09
879,881.65,885.9,878.25,,04/10/09
881.35,879.4,886.55,875.1,,04/09/09
883.95,881.1,890.35,878.5,,04/08/09
872.05,883.95,885.15,871.05,,04/07/09
891.85,872.9,894.2,865.6,,04/06/09
906,894.85,909.2,891,,04/03/09
927.7,906.2,929.4,895.3,,04/02/09
918.05,927.6,933.05,916.9,,04/01/09
915.75,917.5,925.05,912.1,,03/31/09
924.35,915.65,932.35,909.15,,03/30/09
933.7,923.05,936.35,918.7,,03/27/09
933.2,934.45,945.55,932,,03/26/09
930.2,934.15,940.8,917.05,,03/25/09
942.6,929.9,944.4,917.25,,03/24/09
952.5,941.4,957.25,936.05,,03/23/09
953.55,952.8,967.3,946.8,,03/20/09
934.2,953.6,961.4,926,,03/19/09
912.05,935.15,948.7,883.5,,03/18/09
923.2,913.45,924.4,912.6,,03/17/09
924.85,923.4,929.95,915.9,,03/16/09
923.75,928.2,938.85,919.6,,03/13/09
909.75,924.2,930.35,907.3,,03/12/09
894,909.55,913.35,892.55,,03/11/09
921.65,896.1,922.2,891.65,,03/10/09
941,921.5,941.3,911.6,,03/09/09
932.4,939.5,945.2,931,,03/06/09
913.1,931.55,937,907.95,,03/05/09
916.25,910.75,922.75,900.25,,03/04/09
927.75,915.95,932.8,905.45,,03/03/09
952.8,927.3,958.4,872.95,,03/02/09
944.15,939.8,963.1,927.75,,02/27/09
954.7,943.4,956.8,932.1,,02/26/09
961.55,952.1,978.2,944.55,,02/25/09
986.35,960.95,995.6,959.75,,02/24/09
993.95,985.25,998.35,975.85,,02/23/09
975.25,993.5,1006.2,970.8,,02/20/09
982.85,975.75,986.75,968.7,,02/19/09
967.7,981.45,987.45,961.45,,02/18/09
941.6,969.2,974.2,941.6,,02/17/09
939.45,941,944.35,936.45,,02/16/09
942.25,941.7,944.35,932.65,,02/13/09
936.35,943.05,952.65,935.4,,02/12/09
915.45,937.25,947.25,911.1,,02/11/09
894.8,916.6,918.3,891.2,,02/10/09
906.6,895.25,908.1,891.15,,02/09/09
909.15,911.15,920.3,904.4,,02/06/09
904.5,909.55,924.8,902.4,,02/05/09
897.4,904.2,909.4,895.55,,02/04/09
902.5,897.6,912.75,889.6,,02/03/09
925.45,900.7,925.6,897.1,,02/02/09
903.1,928.5,929.8,901.8,,01/30/09
886.75,905.5,910.05,874.75,,01/29/09
901.4,886.85,903.7,882.7,,01/28/09
904,901.1,907.7,892.75,,01/27/09
892.15,903.85,916.15,889.55,,01/26/09
855.15,898.9,903.35,852.9,,01/23/09
855.2,856.15,863.2,844.1,,01/22/09
859.15,853.55,864.55,843.85,,01/21/09
833.75,852.4,866.55,824.05,,01/20/09
840.05,834.3,843.15,832.35,,01/19/09
818.35,843.5,843.7,816.15,,01/16/09
814.35,816.95,821.5,802.65,,01/15/09
821.85,813.6,829.35,807.4,,01/14/09
824.3,821.9,830.75,814.35,,01/13/09
853,822.5,854.35,815.65,,01/12/09
854.3,854.6,868.9,844.8,,01/09/09
844,855.2,864.95,837.9,,01/08/09
859.7,839.75,867.1,836.45,,01/07/09
853.35,860.45,870.7,839.35,,01/06/09
882.25,856.2,882.25,844.85,,01/05/09
884.35,875.2,884.45,867.75,,01/02/09
882.5,885.65,888.35,882.5,,01/01/09
871.4,881.45,884.45,856.75,,12/31/08
881.05,872.25,881.05,864.5,,12/30/08
887.9,880.55,890.55,874,,12/29/08
843.7,868.8,873.4,843.45,,12/26/08
847.6,844.3,847.6,842,,12/25/08
838.9,848,849,835.05,,12/24/08
846.8,837.65,847.95,829.7,,12/23/08
843.4,847.4,851.75,839.95,,12/22/08
850.35,838.25,854.1,830.15,,12/19/08
864.9,851.15,878.7,848.7,,12/18/08
856.45,864.85,882.05,846.85,,12/17/08
835.7,853.05,859.95,830.4,,12/16/08
828.5,836,843.15,821.75,,12/15/08
818.75,822.3,829.05,808.05,,12/12/08
805.6,819.55,834.75,802.65,,12/11/08
777.65,805.85,813.65,775.55,,12/10/08
776.2,776.05,780.55,762.95,,12/09/08
762.55,774.35,782.3,760.1,,12/08/08
769.95,756.15,772.95,742.3,,12/05/08
774.4,767.95,788.6,763.05,,12/04/08
775.95,775.3,782.9,764.35,,12/03/08
774.2,777.1,786.85,762.25,,12/02/08
812.75,771.7,813.8,763.25,,12/01/08
813.05,818.25,820.7,810.1,,11/28/08
813.2,815.4,817.4,812.05,,11/27/08
812.35,813.05,823.4,808.95,,11/26/08
817.2,815.8,831.1,803.15,,11/25/08
802.7,817.9,829.95,786.45,,11/24/08
743.55,801.45,802.2,743.4,,11/21/08
735.3,744.55,752.4,734.95,,11/20/08
739.35,735.8,763.05,732.35,,11/19/08
739.75,739.15,745.55,731.65,,11/18/08
737.8,738.8,749.35,731.6,,11/17/08
733.1,743.35,754.55,725.6,,11/14/08
712.3,733.3,739.8,700,,11/13/08
733.15,713.2,739.35,709.3,,11/12/08
745.55,732.6,750.65,727.1,,11/11/08
751.45,747.6,769.1,741.6,,11/10/08
727.85,736.8,744.9,726.8,,11/07/08
741.65,732.05,760.6,729.85,,11/06/08
763.9,743.95,764.4,736.45,,11/05/08
730.2,765.3,770,722.1,,11/04/08
727.4,727.95,739.55,722.05,,11/03/08
734.65,724.85,741.45,717.45,,10/31/08
764.3,734,778.1,733.05,,10/30/08
752.05,760.3,774.9,736.25,,10/29/08
734.95,756,757.55,724.5,,10/28/08
735.6,734.2,747.55,707.25,,10/27/08
727.1,735.85,750.15,681.75,,10/24/08
724.2,724.25,735.05,698.3,,10/23/08
775.5,722.4,775.6,720.35,,10/22/08
797.65,775.65,803.45,765.5,,10/21/08
787.85,796.55,810.55,784.95,,10/20/08
797.05,783.7,815.4,772.8,,10/17/08
848.3,799.25,849.15,785.1,,10/16/08
842.7,848.7,856.85,831.6,,10/15/08
835.7,840.5,854.3,831.8,,10/14/08
856.45,834.3,872.35,822.5,,10/13/08
912.15,851.4,931.95,827,,10/10/08
906.05,913.5,925.15,880.55,,10/09/08
886.9,908.5,922.15,878.2,,10/08/08
863.95,888.6,891.9,859.4,,10/07/08
